bowler,total_balls,total_runs,total_wickets,boundaries_conceded,dots,economy,dot_pct,wicket_rate
CS Nascimento,351,271,23,18,175,4.632478632478633,0.4985754985754986,0.06552706552706553
CS Sandri,923,778,38,71,460,5.057421451787649,0.49837486457204766,0.041170097508125676
CS Terblanche,81,35,1,4,62,2.5925925925925926,0.7654320987654321,0.012345679012345678
CT Mumba,416,522,13,80,202,7.528846153846154,0.4855769230769231,0.03125
CT Mutombodzi,422,442,12,43,174,6.28436018957346,0.41232227488151657,0.02843601895734597
CT Sandaruwan,56,61,0,7,27,6.535714285714286,0.48214285714285715,0.0
CT Steel,1489,1455,45,160,658,5.862995298858294,0.4419073203492277,0.03022162525184688
CT Tremlett,901,824,18,93,487,5.487236403995561,0.5405105438401776,0.01997780244173141
CV Fernandes Torres,17,11,1,1,14,3.8823529411764706,0.8235294117647058,0.058823529411764705
CV Harrison,109,163,5,20,43,8.972477064220183,0.3944954128440367,0.045871559633027525
CV Varun,1223,1426,85,150,442,6.99591169255928,0.36140637775960754,0.06950122649223221
CW Coombe,236,223,8,27,115,5.669491525423728,0.4872881355932203,0.03389830508474576
CW Jones,44,29,1,1,24,3.9545454545454546,0.5454545454545454,0.022727272727272728
CW Perchard,2772,2199,128,198,1480,4.759740259740259,0.5339105339105339,0.046176046176046176
CZ Harris,602,404,10,37,354,4.026578073089701,0.5880398671096345,0.016611295681063124
Cai Yuzhi,209,184,18,17,98,5.282296650717703,0.4688995215311005,0.0861244019138756
Callum Taylor,111,93,4,5,44,5.027027027027027,0.3963963963963964,0.036036036036036036
Camila Valdes,54,106,2,14,9,11.777777777777779,0.16666666666666666,0.037037037037037035
Chado Om,52,53,4,4,18,6.115384615384616,0.34615384615384615,0.07692307692307693
Chamath Wickramasingha,49,38,2,2,21,4.653061224489797,0.42857142857142855,0.04081632653061224
Chan Ka Man,1406,1027,73,87,726,4.382645803698435,0.5163584637268848,0.051920341394025606
Chan Sau Har,209,161,16,11,88,4.62200956937799,0.42105263157894735,0.07655502392344497
Charanjeet Singh,237,187,8,14,121,4.734177215189874,0.510548523206751,0.03375527426160337
Chare Smith,281,295,12,33,155,6.2989323843416365,0.5516014234875445,0.042704626334519574
Chaudhary Akram,86,107,7,12,22,7.465116279069767,0.2558139534883721,0.08139534883720931
Chaya Mughal,1013,750,42,71,599,4.4422507403751235,0.5913129318854886,0.04146100691016782
Chayanisa Phengpaen,58,52,3,6,30,5.379310344827586,0.5172413793103449,0.05172413793103448
Chen Jinfeng,11,26,0,5,3,14.181818181818182,0.2727272727272727,0.0
Chen Xinyu,23,21,0,2,15,5.478260869565217,0.6521739130434783,0.0
Chen Zhuo Yue,177,211,6,27,78,7.1525423728813555,0.4406779661016949,0.03389830508474576
Chinyenum George,26,28,2,3,10,6.461538461538462,0.38461538461538464,0.07692307692307693
Christina Baret,17,21,0,1,6,7.411764705882352,0.35294117647058826,0.0
Codi Yusuf,365,424,5,57,185,6.96986301369863,0.5068493150684932,0.0136986301369863
Constanza Oyarce,65,152,0,16,17,14.03076923076923,0.26153846153846155,0.0
Constanza Vergara,12,30,0,5,5,15.0,0.4166666666666667,0.0
Cynthia Konadu,25,31,1,3,9,7.4399999999999995,0.36,0.04
D Abeyrathna,328,380,22,38,124,6.951219512195122,0.3780487804878049,0.06707317073170732
D Ahir,89,118,3,11,26,7.955056179775281,0.29213483146067415,0.033707865168539325
D Ajekun,74,89,4,8,24,7.216216216216216,0.32432432432432434,0.05405405405405406
D Ashen,97,49,4,3,57,3.0309278350515463,0.5876288659793815,0.041237113402061855
D Benoit,78,91,4,5,33,7.0,0.4230769230769231,0.05128205128205128
D Bhaskara,56,76,1,7,24,8.142857142857142,0.42857142857142855,0.017857142857142856
D Birrell,544,550,28,73,300,6.066176470588235,0.5514705882352942,0.051470588235294115
D Bishoo,2180,1812,46,155,1054,4.987155963302753,0.4834862385321101,0.02110091743119266
D Bourne,36,37,1,3,21,6.166666666666667,0.5833333333333334,0.027777777777777776
D Brevis,24,28,0,3,9,7.0,0.375,0.0
D Brown,2054,1835,65,216,1195,5.360272638753652,0.5817916260954236,0.03164556962025317
D Busingye,20,19,1,1,6,5.7,0.3,0.05
D Claxton,20,15,0,1,19,4.5,0.95,0.0
D Crawford,143,92,5,8,93,3.8601398601398604,0.6503496503496503,0.03496503496503497
D Daesrath,18,22,0,1,6,7.333333333333333,0.3333333333333333,0.0
D Dawa,104,119,7,13,41,6.865384615384616,0.3942307692307692,0.0673076923076923
D Desandri,90,92,3,8,42,6.133333333333334,0.4666666666666667,0.03333333333333333
D Devnarain,121,127,1,15,59,6.297520661157025,0.48760330578512395,0.008264462809917356
D Dewald,178,192,9,18,67,6.47191011235955,0.37640449438202245,0.05056179775280899
D Dhingra,65,79,0,9,34,7.292307692307692,0.5230769230769231,0.0
D Dlamini,62,74,1,8,26,7.161290322580645,0.41935483870967744,0.016129032258064516
D Dorji,19,23,1,3,6,7.2631578947368425,0.3157894736842105,0.05263157894736842
D Doyle-Calle,25,20,2,1,17,4.8,0.68,0.08
D Duraisingam,240,205,15,19,123,5.125,0.5125,0.0625
D Dzimau,44,33,2,3,26,4.5,0.5909090909090909,0.045454545454545456
D Elgar,152,143,3,11,66,5.644736842105264,0.4342105263157895,0.019736842105263157
D Ferreira,252,269,4,30,111,6.404761904761905,0.44047619047619047,0.015873015873015872
D Finau,87,138,5,20,29,9.517241379310345,0.3333333333333333,0.05747126436781609
D Foerster,421,302,21,19,235,4.304038004750594,0.5581947743467933,0.0498812351543943
D Forrester,24,46,0,8,10,11.5,0.4166666666666667,0.0
D Gamage,70,59,1,4,39,5.057142857142858,0.5571428571428572,0.014285714285714285
D Ganesh,189,190,10,15,89,6.031746031746032,0.4708994708994709,0.05291005291005291
D Gim,48,78,4,7,8,9.75,0.16666666666666666,0.08333333333333333
D Golechha,228,116,8,7,168,3.0526315789473686,0.7368421052631579,0.03508771929824561
D Goonewardena,120,115,3,14,65,5.75,0.5416666666666666,0.025
D Gough,2047,1555,62,164,1272,4.557889594528578,0.6213971665852467,0.030288226673180263
D Gregory,2442,1984,71,164,1175,4.874692874692875,0.4811629811629812,0.029074529074529076
D Hazell,2519,1967,92,178,1246,4.685192536720921,0.4946407304485907,0.03652242953552997
D Hemalatha,343,325,15,37,153,5.685131195335277,0.446064139941691,0.043731778425655975
D Hemananda,337,285,7,37,207,5.074183976261128,0.6142433234421365,0.020771513353115726
D Heyliger,2983,2841,116,321,1618,5.714381495139121,0.542406972846128,0.038887026483405966
D Ibrahim,745,623,13,60,391,5.01744966442953,0.5248322147651007,0.0174496644295302
D Igihozo,25,11,1,1,17,2.6399999999999997,0.68,0.04
D Induwara,56,44,3,3,21,4.714285714285714,0.375,0.05357142857142857
D Jakiel,604,705,39,89,284,7.003311258278146,0.47019867549668876,0.06456953642384106
D Jamyansuren,27,60,1,8,4,13.333333333333334,0.14814814814814814,0.037037037037037035
D Jansen,104,119,3,12,38,6.865384615384616,0.36538461538461536,0.028846153846153848
D Johnson,354,463,20,57,135,7.8474576271186445,0.3813559322033898,0.05649717514124294
D Joseph,202,174,5,24,133,5.1683168316831685,0.6584158415841584,0.024752475247524754
D Kalupahana,115,107,1,8,53,5.582608695652174,0.4608695652173913,0.008695652173913044
D Kalvin,88,133,3,17,32,9.068181818181818,0.36363636363636365,0.03409090909090909
D Kansonkho,141,183,8,26,61,7.787234042553192,0.4326241134751773,0.05673758865248227
D Kappagoda,276,178,8,15,158,3.869565217391304,0.572463768115942,0.028985507246376812
D Kegasitswe,79,156,3,22,25,11.848101265822786,0.31645569620253167,0.0379746835443038
D Khanal,18,20,0,4,10,6.666666666666667,0.5555555555555556,0.0
D Klein,1627,1579,58,186,860,5.82298709280885,0.5285802089735709,0.03564843269821758
D Koralalage,400,220,26,5,289,3.3,0.7225,0.065
D Lakshan,258,195,5,20,161,4.534883720930233,0.624031007751938,0.01937984496124031
D Langford-Smith,489,362,10,40,313,4.441717791411043,0.6400817995910021,0.02044989775051125
D Lohia,363,309,21,27,174,5.107438016528926,0.4793388429752066,0.05785123966942149
D Lues,61,46,0,4,39,4.524590163934427,0.639344262295082,0.0
D Madushanka,1640,1766,78,237,828,6.460975609756098,0.5048780487804878,0.0475609756097561
D Maisuria,904,808,80,82,441,5.3628318584070795,0.48783185840707965,0.08849557522123894
D Manchanayake,43,35,0,4,22,4.883720930232558,0.5116279069767442,0.0
D Marks,390,549,19,66,146,8.446153846153846,0.37435897435897436,0.04871794871794872
D Massil,21,18,0,2,13,5.142857142857143,0.6190476190476191,0.0
D Medagoda,198,156,8,10,131,4.7272727272727275,0.6616161616161617,0.04040404040404041
D Mee,69,43,4,4,39,3.739130434782609,0.5652173913043478,0.057971014492753624
D Mogan,317,302,9,34,173,5.71608832807571,0.5457413249211357,0.028391167192429023
D Mohammed,236,171,10,11,123,4.347457627118644,0.5211864406779662,0.0423728813559322
D Mongia,509,424,13,36,253,4.998035363457761,0.49705304518664045,0.025540275049115914
D Moriarty,1561,1328,41,125,754,5.104420243433696,0.48302370275464446,0.02626521460602178
D Muhumuza,625,582,19,49,292,5.5872,0.4672,0.0304
D Mullen,127,154,7,18,53,7.275590551181102,0.41732283464566927,0.05511811023622047
D Murphy,146,123,5,7,91,5.054794520547945,0.6232876712328768,0.03424657534246575
D Myers,65,126,0,19,18,11.63076923076923,0.27692307692307694,0.0
D Nanayakkara,258,284,11,22,92,6.604651162790698,0.35658914728682173,0.04263565891472868
D Nanda,62,33,5,1,43,3.193548387096774,0.6935483870967742,0.08064516129032258
D Nell,46,42,1,6,28,5.478260869565217,0.6086956521739131,0.021739130434782608
D Nikolov,54,90,1,12,17,10.0,0.3148148148148148,0.018518518518518517
D Nipunajith,36,25,2,3,20,4.166666666666667,0.5555555555555556,0.05555555555555555
D Njoroge,42,59,0,8,15,8.428571428571429,0.35714285714285715,0.0
D O'Sullivan,223,202,8,31,132,5.434977578475337,0.5919282511210763,0.03587443946188341
D Olivier,734,713,19,89,370,5.8283378746594,0.5040871934604905,0.025885558583106268
D Panda,217,260,18,26,75,7.1889400921658995,0.3456221198156682,0.08294930875576037
D Parashar,1124,1032,41,99,529,5.5088967971530245,0.4706405693950178,0.036476868327402136
D Paterson,1290,1397,47,174,607,6.497674418604651,0.47054263565891474,0.03643410852713178
D Pathmanathan,12,6,1,0,6,3.0,0.5,0.08333333333333333
D Pavelic,55,41,4,1,31,4.472727272727273,0.5636363636363636,0.07272727272727272
D Pearce,9,8,0,0,5,5.333333333333333,0.5555555555555556,0.0
D Penrhyn Jones,69,110,2,15,25,9.565217391304348,0.36231884057971014,0.028985507246376812
D Perrin,65,67,3,8,31,6.184615384615384,0.47692307692307695,0.046153846153846156
D Polpitiya,67,96,4,12,24,8.597014925373134,0.3582089552238806,0.05970149253731343
D Pretorius,1681,1662,73,185,732,5.932183224271267,0.43545508625817964,0.04342653182629387
D Ramani,144,183,7,23,66,7.625,0.4583333333333333,0.04861111111111111
D Ranatunga,265,207,10,27,169,4.686792452830189,0.6377358490566037,0.03773584905660377
D Ravu,1416,1354,47,152,745,5.737288135593221,0.5261299435028248,0.033192090395480225
D Rawat,144,170,9,16,52,7.083333333333333,0.3611111111111111,0.0625
D Robson,324,320,21,35,157,5.925925925925926,0.4845679012345679,0.06481481481481481
D Ruyange,36,27,0,5,25,4.5,0.6944444444444444,0.0
D Ruynekova,176,172,7,11,99,5.863636363636364,0.5625,0.03977272727272727
D Sabir,356,354,28,35,129,5.966292134831461,0.36235955056179775,0.07865168539325842
D Samaraweera,91,85,2,11,47,5.604395604395605,0.5164835164835165,0.02197802197802198
D Samarawickrama,19,37,1,6,7,11.68421052631579,0.3684210526315789,0.05263157894736842
D Samuditha,260,251,11,28,125,5.792307692307692,0.4807692307692308,0.04230769230769231
D Saxena,116,103,7,10,60,5.3275862068965525,0.5172413793103449,0.0603448275862069
D Scanlon,339,299,10,39,206,5.292035398230088,0.6076696165191741,0.029498525073746312
D Shabbir,38,29,3,4,23,4.578947368421053,0.6052631578947368,0.07894736842105263
D Siva Kumar,12,11,0,1,4,5.5,0.3333333333333333,0.0
D Soraine,174,143,5,15,101,4.931034482758621,0.5804597701149425,0.028735632183908046
D St Ange,66,68,3,8,27,6.181818181818182,0.4090909090909091,0.045454545454545456
D Staddon,23,18,1,1,15,4.695652173913043,0.6521739130434783,0.043478260869565216
D Sutherland,28,63,1,8,9,13.5,0.32142857142857145,0.03571428571428571
D Suzuki,533,605,32,68,223,6.810506566604128,0.41838649155722324,0.0600375234521576
D Svilicic,74,142,2,16,23,11.513513513513512,0.3108108108108108,0.02702702702702703
D Talbot,48,42,1,8,34,5.25,0.7083333333333334,0.020833333333333332
D Tanase,70,57,4,0,45,4.885714285714286,0.6428571428571429,0.05714285714285714
D Tekyildirim,105,80,12,3,62,4.571428571428571,0.5904761904761905,0.11428571428571428
D Tennakoon,314,242,10,27,172,4.62420382165605,0.5477707006369427,0.03184713375796178
D Tucker,476,447,9,47,223,5.6344537815126055,0.4684873949579832,0.018907563025210083
D Unhale,176,124,6,11,108,4.2272727272727275,0.6136363636363636,0.03409090909090909
D Uwizeye,15,6,1,0,11,2.4,0.7333333333333333,0.06666666666666667
D Vihanga,449,352,14,32,221,4.703786191536748,0.4922048997772829,0.031180400890868598
D Visser,281,354,19,36,87,7.558718861209964,0.3096085409252669,0.06761565836298933
D Vora,13,23,0,2,5,10.615384615384617,0.38461538461538464,0.0
D Wabwire,136,157,8,22,71,6.9264705882352935,0.5220588235294118,0.058823529411764705
D Wangmo,238,197,14,13,108,4.966386554621849,0.453781512605042,0.058823529411764705
D Wheatley,15,34,0,4,6,13.6,0.4,0.0
D Wiese,2997,3082,119,353,1359,6.17017017017017,0.45345345345345345,0.03970637303970637
D Wotu,382,439,16,45,157,6.895287958115183,0.4109947643979058,0.041884816753926704
D Wulandari,139,87,4,4,88,3.755395683453237,0.6330935251798561,0.02877697841726619
D la Cock,24,27,0,3,8,6.75,0.3333333333333333,0.0
D van Niekerk,3741,2551,131,202,2019,4.091419406575782,0.5396952686447474,0.035017375033413525
DA Blignaut,297,345,23,34,114,6.96969696969697,0.3838383838383838,0.07744107744107744
DA Cosker,738,648,22,63,345,5.2682926829268295,0.46747967479674796,0.02981029810298103
DA Douthwaite,1132,1139,35,141,578,6.0371024734982335,0.5106007067137809,0.030918727915194347
DA Galia,24,8,0,0,23,2.0,0.9583333333333334,0.0
DA Griffiths,313,280,8,30,156,5.36741214057508,0.4984025559105431,0.025559105431309903
DA Marage,236,195,5,15,114,4.9576271186440675,0.4830508474576271,0.0211864406779661
DA Marillier,369,269,7,18,185,4.373983739837398,0.5013550135501355,0.018970189701897018
DA Payne,1588,1426,55,162,828,5.387909319899244,0.5214105793450882,0.034634760705289674
DA Randika,31,8,3,0,22,1.5483870967741935,0.7096774193548387,0.0967741935483871
DA Warner,6,8,0,1,2,8.0,0.3333333333333333,0.0
DAJ Bracewell,1360,1330,50,171,709,5.86764705882353,0.5213235294117647,0.03676470588235294
DAL Paramitha,336,222,17,19,220,3.9642857142857144,0.6547619047619048,0.050595238095238096
DAM Louis,333,389,21,37,105,7.009009009009009,0.3153153153153153,0.06306306306306306
DAS Gunaratne,998,941,30,75,382,5.657314629258517,0.38276553106212424,0.03006012024048096
DB Kotze,285,258,2,18,125,5.431578947368421,0.43859649122807015,0.007017543859649123
DB Lakhani,7,13,0,1,2,11.142857142857142,0.2857142857142857,0.0
DB Loic,245,229,12,23,140,5.608163265306122,0.5714285714285714,0.04897959183673469
DB Sharma,8615,7290,339,751,4160,5.077190946024376,0.4828786999419617,0.03934997098084736
DBL Powell,2246,1818,53,224,1400,4.8566340160284955,0.6233303650934996,0.023597506678539625
DC Delany,968,998,29,132,500,6.18595041322314,0.5165289256198347,0.029958677685950414
DC Drakes,326,379,8,44,156,6.975460122699386,0.4785276073619632,0.024539877300613498
DC Goodman,405,392,12,39,190,5.807407407407408,0.4691358024691358,0.02962962962962963
DC Kelly,673,633,21,67,334,5.643387815750371,0.4962852897473997,0.031203566121842496
DC Smith,625,708,30,62,261,6.796799999999999,0.4176,0.048
DC Stovell,1124,986,47,99,568,5.263345195729537,0.505338078291815,0.04181494661921708
DC Thomas,9,11,2,2,4,7.333333333333333,0.4444444444444444,0.2222222222222222
DCC Borden,82,95,3,7,29,6.951219512195122,0.35365853658536583,0.036585365853658534
DD Ebrahim,2,5,0,1,0,15.0,0.0,0.0
DD Masters,1281,870,28,90,759,4.074941451990632,0.5925058548009368,0.02185792349726776
DD de Soysa,48,29,0,1,25,3.625,0.5208333333333334,0.0
DDP D'Silva,194,121,6,12,126,3.742268041237113,0.6494845360824743,0.030927835051546393
DE Bernard,600,505,11,48,328,5.05,0.5466666666666666,0.018333333333333333
DE Bollinger,2601,2167,91,251,1477,4.9988465974625145,0.5678585159554018,0.03498654363706267
DE Budge,161,134,2,10,79,4.9937888198757765,0.4906832298136646,0.012422360248447204
DE Burgess,255,292,12,33,121,6.870588235294117,0.4745098039215686,0.047058823529411764
DE Martel,74,67,2,6,33,5.4324324324324325,0.44594594594594594,0.02702702702702703
DE Roache,21,23,3,2,10,6.571428571428571,0.47619047619047616,0.14285714285714285
DEM Carter,862,719,31,78,457,5.004640371229699,0.5301624129930395,0.03596287703016241
DF Jacobs,141,117,11,15,81,4.9787234042553195,0.574468085106383,0.07801418439716312
DG Blampied,863,937,43,93,324,6.514484356894553,0.37543453070683663,0.04982618771726535
DG Crowley,892,668,21,65,487,4.493273542600897,0.5459641255605381,0.023542600896860985
DG Weakley,305,361,16,48,152,7.101639344262295,0.49836065573770494,0.05245901639344262
DGAPD Wiswi,145,145,12,12,61,6.0,0.4206896551724138,0.08275862068965517
DGD Maduwantha,18,29,1,5,7,9.666666666666666,0.3888888888888889,0.05555555555555555
DI Allan,91,96,2,11,42,6.32967032967033,0.46153846153846156,0.02197802197802198
DI Dusabemungu,6,7,0,1,2,7.0,0.3333333333333333,0.0
DI Stevens,2639,2079,50,203,1403,4.726790450928382,0.5316407730200834,0.018946570670708603
DJ Ahmed,117,101,4,9,56,5.17948717948718,0.47863247863247865,0.03418803418803419
DJ Bell-Drummond,158,129,5,11,79,4.89873417721519,0.5,0.03164556962025317
DJ Bravo,7603,7379,286,705,3412,5.82322767328686,0.4487702222806787,0.037616730238063924
DJ Cullen,207,137,2,10,119,3.971014492753623,0.5748792270531401,0.00966183574879227
DJ Gibb,199,174,6,21,124,5.2462311557788945,0.6231155778894473,0.03015075376884422
DJ Hawke,38,61,2,7,10,9.631578947368421,0.2631578947368421,0.05263157894736842
DJ Hawoe,1645,1844,84,207,756,6.725835866261398,0.4595744680851064,0.05106382978723404
DJ Hooda,244,196,9,15,112,4.8196721311475414,0.45901639344262296,0.036885245901639344
DJ Hussey,1161,1100,40,76,447,5.684754521963824,0.3850129198966408,0.034453057708871665
DJ Lamb,1624,1548,46,167,751,5.719211822660098,0.4624384236453202,0.02832512315270936
DJ Leech,601,648,14,90,308,6.469217970049916,0.5124792013311148,0.02329450915141431
DJ Malan,542,543,15,48,197,6.011070110701107,0.3634686346863469,0.027675276752767528
DJ Mitchell,472,537,23,60,186,6.826271186440677,0.3940677966101695,0.048728813559322036
DJ Mokoatsela,20,23,0,1,12,6.8999999999999995,0.6,0.0
DJ O'Halloran,245,167,8,13,145,4.089795918367347,0.5918367346938775,0.0326530612244898
DJ Redfern,145,125,4,12,64,5.172413793103448,0.4413793103448276,0.027586206896551724
DJ Reekers,143,133,3,19,89,5.580419580419581,0.6223776223776224,0.02097902097902098
DJ Turkich,182,139,11,9,93,4.582417582417583,0.510989010989011,0.06043956043956044
DJ Wainwright,333,269,10,17,141,4.846846846846847,0.42342342342342343,0.03003003003003003
DJ Wakefield,12,18,0,2,6,9.0,0.5,0.0
DJ Willey,5451,5384,203,655,2755,5.926252063841497,0.5054118510365071,0.03724087323426894
DJ Worrall,975,933,26,123,514,5.741538461538462,0.5271794871794871,0.02666666666666667
DJG Sammy,5810,4960,137,454,2806,5.122203098106712,0.482960413080895,0.023580034423407916
